parameter_name,parameter_value,converged,final_residual,avg_deposition_rate,min_deposition_rate,max_deposition_rate,non_uniformity,center_deposition,edge_deposition,avg_temperature,wafer_temp_variation,runtime
T_inlet,280.0,True,0.0001124067992641,73.92018645415612,72.64333421569465,75.01879444674218,1.606773700794668,75.01879444674218,72.64333421569465,1000.0,0.0,84.15060639381409
T_inlet,291.3333333333333,True,0.0001124067992641,73.8659256153866,72.60530261511292,74.95105901827066,1.5878474300666616,74.95105901827066,72.60530261511292,1000.0,0.0,84.4837052822113
T_inlet,302.6666666666667,True,0.0001124067992641,73.81623119038582,72.57047665664655,74.88901282425125,1.5704785588583954,74.88901282425125,72.57047665664655,1000.0,0.0,84.49458646774292
T_inlet,314.0,True,0.0001124067992641,73.77075084336361,72.53854350216982,74.83226474565414,1.5546278282801764,74.83226474565414,72.53854350216982,1000.0,0.0,85.33294534683228
T_inlet,325.3333333333333,True,0.0001124067992641,73.72873154590825,72.50899401386992,74.77986322794727,1.5400164674360102,74.77986322794727,72.50899401386992,1000.0,0.0,85.46799230575562
T_inlet,336.6666666666667,True,0.0001124067992641,73.68975424024794,72.48155442080154,74.73127156953855,1.526478933151505,74.73127156953855,72.48155442080154,1000.0,0.0,84.65975832939148
T_inlet,348.0,True,0.0001124067992641,73.65349601812608,72.45600221811503,74.686084659213,1.5139012821259301,74.686084659213,72.45600221811503,1000.0,0.0,84.7160267829895
