parameter_name,parameter_value,converged,final_residual,avg_deposition_rate,min_deposition_rate,max_deposition_rate,non_uniformity,center_deposition,edge_deposition,avg_temperature,wafer_temp_variation,runtime
inlet_sih4_fraction,0.064,True,0.0001124067992641,72.92450341928533,71.94060598610753,73.77889110650075,1.2604029058818915,73.77889110650075,71.94060598610753,1000.0,0.0,85.93032741546631
inlet_sih4_fraction,0.06933333333333333,True,0.0001124067992641,73.24335182404688,72.16511490010447,74.17659555560671,1.3731489653384765,74.17659555560671,72.16511490010447,1000.0,0.0,85.91237568855286
inlet_sih4_fraction,0.07466666666666667,True,0.0001124067992641,73.559191758359,72.3881102923309,74.56984884356777,1.4829815955590286,74.56984884356777,72.3881102923309,1000.0,0.0,86.00743055343628
inlet_sih4_fraction,0.08,True,0.0001124067992641,73.87206619476936,72.60960732413,74.95872448074674,1.5899901529917377,74.95872448074674,72.60960732413,1000.0,0.0,85.81858563423157
inlet_sih4_fraction,0.08533333333333333,True,0.0001124067992641,74.18201738313536,72.82962100742566,75.34329452284685,1.694260687491529,75.34329452284685,72.82962100742566,1000.0,0.0,90.42410731315613
inlet_sih4_fraction,0.09066666666666667,True,0.0001124067992641,74.48908692841553,73.04816624855988,75.72362968454627,1.7958761117299797,75.72362968454627,73.04816624855988,1000.0,0.0,85.93796753883362
inlet_sih4_fraction,0.096,True,0.0001124067992641,74.79331535914943,73.26525759423966,76.09979878187019,1.8949161258725957,76.09979878187019,73.26525759423966,1000.0,0.0,85.77966856956482
